id,key,value,type
1088458226,railway,switch,regular
1088458610,source,BDOrtho IGN 2016,regular
1088458610,railway,switch,regular
1088458616,source,BDOrtho IGN 2016,regular
1088458616,railway,switch,regular
1088458642,source,survey 2016,regular
1088458642,highway,crossing,regular
1088458642,wheelchair,yes,regular
1088458642,tactile_paving,half,regular
1088458642,bollard,contrasted,crossing
1088458960,source,BDOrtho IGN 2016,regular
1088458960,railway,switch,regular
1088459029,source,survey,regular
1088459029,amenity,vending_machine,regular
1088459029,vending,public_transport_tickets,regular
1088459029,operator,RATP,regular
1088459029,coins,yes,payment
1088459029,notes,yes,payment
1088459029,credit_cards,yes,payment
1088459065,source,BDOrtho IGN 2016,regular
1088459065,railway,switch,regular
1088459104,source,BDOrtho IGN 2016,regular
1088459104,railway,switch,regular
1088459141,source,BDOrtho IGN 2016,regular
1088459141,railway,switch,regular
1088459144,source,BDOrtho IGN 2016,regular
1088459144,railway,switch,regular
1088459202,source,BDOrtho IGN 2016,regular
1088459202,railway,switch,regular
1088459327,source,BDOrtho IGN 2016,regular
1088459327,railway,switch,regular
1088459407,barrier,gate,regular
1088459410,source,BDOrtho IGN 2016,regular
1088459410,railway,switch,regular
1088459426,amenity,photo_booth,regular
1088459426,source,survey,regular
1088459455,source,BDOrtho IGN 2016,regular
1088459455,railway,switch,regular
1088459457,source,BDOrtho IGN 2016,regular
1088459457,railway,switch,regular
1088459476,amenity,parking,regular
1088459476,parking,surface,regular
1088459732,source,bing,regular
1088459732,amenity,parking_entrance,regular
1088459732,parking,underground,regular
1088459735,source,BDOrtho IGN 2016,regular
1088459735,railway,switch,regular
1088459918,source,survey,regular
1088459918,amenity,vending_machine,regular
1088459918,vending,photos,regular
1088459958,source,BDOrtho IGN 2016,regular
1088459958,railway,switch,regular
1088459981,source,BDOrtho IGN 2016,regular
1088459981,railway,switch,regular
1088460040,source,BDOrtho IGN 2016,regular
1088460040,railway,switch,regular
1088460067,source,BDOrtho IGN 2016,regular
1088460067,railway,switch,regular
1088460139,access,private,regular
1088460139,amenity,parking,regular
1088460139,parking,underground,regular
1088460150,amenity,parking,regular
1088460150,parking,underground,regular
1088460209,source,BDOrtho IGN 2016,regular
1088460209,railway,switch,regular
1088460212,source,BDOrtho IGN 2016,regular
1088460212,railway,switch,regular
1088661970,railway,buffer_stop,regular
1088662150,railway,buffer_stop,regular
1088662322,railway,buffer_stop,regular
1088662606,bench,yes,regular
1088662606,covered,yes,regular
1088662606,highway,bus_stop,regular
1088662606,name,Rueil-Malmaison RER,regular
1088662606,note,367 > Pont de Bezons,regular
1088662606,operator,RATP,regular
1088662606,public_transport,platform,regular
1088662606,shelter,yes,regular
1088662606,wheelchair,yes,regular
1088662656,railway,buffer_stop,regular
1088662816,railway,buffer_stop,regular
1088662860,railway,buffer_stop,regular
1088662863,railway,buffer_stop,regular
1088662959,railway,buffer_stop,regular
1088663029,railway,buffer_stop,regular
1088663119,railway,buffer_stop,regular
1088663208,railway,buffer_stop,regular
1088663228,railway,buffer_stop,regular
1109425492,highway,crossing,regular
1111591900,name,National Moto - Honda,regular
1111591900,shop,motorcycle,regular
1111593195,name,Maitre Kanter,regular
1111593195,source,Microsoft Bing orbital imagery,regular
1111593195,amenity,restaurant,regular
1111593195,cuisine,french,regular
1112578902,source,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,regular
1112578902,city,Nanterre,addr
1112578902,street,Avenue Pablo Picasso,addr
1112578902,country,FR,addr
1112578902,postcode,92000,addr
1112578902,housenumber,32,addr
1115893503,highway,speed_camera,regular
1119108137,name,Boulangerie Banette,regular
1119108137,shop,bakery,regular
1119108143,name,Pharmacie de l'hôtel de ville,regular
1119108143,source,Celtipharm - 10/2014,regular
1119108143,amenity,pharmacy,regular
1119108143,dispensing,yes,regular
1119108143,ref:FR:FINESS,920019346,regular
1119108158,name,Epicerie générale Victor Hugo,regular
1119108158,shop,convenience,regular
1119108163,shop,bakery,regular
1119816807,name,Le Longchamp,regular
1119816807,amenity,restaurant,regular
1119817075,name,L'armoric,regular
1119817075,amenity,cafe,regular
1119818626,name,Hôtel Douglas,regular
1119818626,stars,3,regular
1119818626,tourism,hotel,regular
1122467276,ref,A2B8R5,regular
1122467276,source,data.gouv.fr:LaPoste - 06/2015,regular
1122467276,amenity,post_box,regular
1122467276,operator,La Poste,regular
1122798600,amenity,bench,regular
1122798600,backrest,yes,regular
1122798600,material,wood,regular
1122798627,source,survey 2014,regular
1122798627,highway,crossing,regular
1122798627,wheelchair,yes,regular
1122798627,tactile_paving,yes,regular
1122798627,bollard,partial,crossing
1122798629,name,Sophora du Japon,regular
1122798629,genus,Styphnolobium japonicum,regular
1122798629,source,survey,regular
1122798629,natural,tree,regular
1122798629,fr,Planté par le Conseil Général des Hauts-de-Seine,note
1122798677,source,survey,regular
1122798677,man_made,surveillance,regular
1122798677,operator,Dia,regular
1122798677,surveillance,indoor,regular
1122798694,name,Faidherbe,regular
1122798694,bench,yes,regular
1122798694,highway,bus_stop,regular
1122798694,shelter,yes,regular
1122798694,tactile_paving,yes,regular
1122798697,natural,tree,regular
1122798766,source,survey 2016,regular
1122798766,highway,crossing,regular
1122798766,wheelchair,yes,regular
1122798766,tactile_paving,yes,regular
1122798766,bollard,no,crossing
1122798788,source,survey,regular
1122798788,man_made,surveillance,regular
1122798788,operator,Dia,regular
1122798788,surveillance,indoor,regular
1122798792,access,emergency,regular
1122798824,source,survey,regular
1122798824,man_made,surveillance,regular
1122798824,operator,Dia,regular
1122798824,surveillance,indoor,regular
1122798891,source,survey 2016,regular
1122798891,highway,stop,regular
1122798915,natural,tree,regular
1122798953,name,Nanterre Université SNCF,regular
1122798953,layer,0,regular
1122798953,railway,subway_entrance,regular
1122798953,wheelchair,no,regular
1122799024,amenity,parking,regular
1122799024,parking,underground,regular
1122799032,amenity,waste_basket,regular
1122799046,ref,119,regular
1122799046,access,emergency,regular
1122799046,source,survey;bing,regular
1122799089,bus,yes,regular
1122799089,name,Paul Bert,regular
1122799089,public_transport,stop_position,regular
1122799092,access,private,regular
1122799092,amenity,parking,regular
1122799092,parking,underground,regular
1122799105,natural,tree,regular
1122799156,amenity,parking,regular
1122799156,parking,underground,regular
1122799178,source,bing;survey,regular
1122799187,amenity,bench,regular
1122799187,backrest,yes,regular
1122799187,material,wood,regular
1122799242,name,Oh! Zitouna,regular
1122799242,amenity,restaurant,regular
1122799242,cuisine,kebab,regular
1122799242,takeaway,yes,regular
1122799265,source,survey,regular
1122799265,man_made,surveillance,regular
1122799265,operator,Dia,regular
1122799265,surveillance,indoor,regular
1122799281,natural,tree,regular
1122799294,access,emergency,regular
1122799605,natural,tree,regular
1122799712,source,survey,regular
1122799712,man_made,surveillance,regular
1122799712,operator,Caisse d'Épargne,regular
1122799712,surveillance,indoor,regular
1122799733,source,bing;survey,regular
1122799740,highway,crossing,regular
1137436572,source,Celtipharm - 10/2014,regular
1137436572,amenity,pharmacy,regular
1137436572,dispensing,yes,regular
1137436572,ref:FR:FINESS,920019346,regular
1137436574,name,Pascal B,regular
1137436574,shop,hairdresser,regular
1137549349,name,Cabinet de soins,regular
1137549349,amenity,doctors,regular
1137549350,name,Blanchisserie du cygne,regular
1137549350,shop,dry_cleaning,regular
1137598604,amenity,atm,regular
1137598604,operator,LCL,regular
1137598606,atm,yes,regular
1137598606,name,LCL,regular
1137598606,amenity,bank,regular
1137598606,operator,LCL,regular
1137858671,name,Pharmacie des écoles,regular
1137858671,source,Celtipharm - 10/2014,regular
1137858671,amenity,pharmacy,regular
1137858671,dispensing,yes,regular
1137858671,ref:FR:FINESS,920019296,regular
1137858674,bench,yes,regular
1137858674,highway,bus_stop,regular
1137858674,name,Wallace – Voillin,regular
1137858674,note,Buséolien 1,regular
1137858674,public_transport,platform,regular
1137858674,shelter,yes,regular
1137858675,name,Le Florence,regular
1137858675,amenity,cafe,regular
1137858676,name,Self Laverie,regular
1137858676,shop,laundry,regular
1137858678,name,Monceau Fleurs,regular
1137858678,shop,florist,regular
1137858679,name,Mi Fruits & Mi Légumes,regular
1137858679,shop,greengrocer,regular
1137858681,name,Boulangerie Niel,regular
1137858681,shop,bakery,regular
1137858682,ref,A4D9Y5,regular
1137858682,source,data.gouv.fr:LaPoste - 06/2015,regular
1137858682,amenity,post_box,regular
1137858682,operator,La Poste,regular
1137858683,name,Monoprix,regular
1137858683,shop,supermarket,regular
1137858683,operator,Groupe Casino,regular
1137858683,wikipedia,fr:Monoprix (France),regular
1137858684,name,McDonald's,regular
1137858684,amenity,fast_food,regular
1137858684,cuisine,burger,regular
1137858686,name,Marceau Fleurs,regular
1137858686,shop,florist,regular
1137858687,name,Le Lido,regular
1137858687,amenity,cafe,regular
1137858688,name,Le Chant du Pain,regular
1137858688,shop,bakery,regular
1137860631,name,Le Diplomate,regular
1137860631,amenity,cafe,regular
1137875571,name,Le Central,regular
1137875571,amenity,cinema,regular
1137875571,website,cinecentral.fr,regular
1143760035,access,private,regular
1143760035,source,Microsoft Bing satellite 2011,regular
1143760035,barrier,gate,regular
1144210615,barrier,gate,regular
1144210663,highway,elevator,regular
1144210710,barrier,gate,regular
1145360724,barrier,gate,regular
1150112190,source,bing,regular
1150112190,highway,street_lamp,regular
1150112198,highway,street_lamp,regular
1150112267,source,bing,regular
1150112267,highway,street_lamp,regular
1150112336,highway,street_lamp,regular
1150112336,type,notice,seamark
1150112336,seamark:notice:impact,upstream,regular
1150112336,seamark:notice:system,cevni,regular
1150112336,seamark:notice:category,keep_lookout,regular
1150112336,seamark:notice:function,regulation,regular
1150112336,seamark:notice:distance_up,0,regular
1150112336,seamark:notice:orientation,20,regular
1150112336,seamark:notice:distance_end,0,regular
1150112336,seamark:notice:distance_down,0,regular
1150112336,seamark:notice:distance_start,0,regular
1150112346,source,bing,regular
1150112346,highway,street_lamp,regular
1150112350,highway,street_lamp,regular
1150138354,highway,crossing,regular
1150328030,source,Bing,regular
1150328030,highway,crossing,regular
1151327877,waterway,lock_gate,regular
1151328179,waterway,lock_gate,regular
1151328366,waterway,lock_gate,regular
1152044327,name,Entrée RER Deux Gares,regular
1152044327,railway,subway_entrance,regular
1152044327,wheelchair,yes,regular
1155389742,barrier,gate,regular
1155389766,source,bing,regular
1155389766,highway,street_lamp,regular
1155389778,ref,A2R6I9,regular
1155389778,source,survey;data.gouv.fr:LaPoste - 06/2015,regular
1155389778,amenity,post_box,regular
1155389778,operator,La Poste,regular
1155389787,source,bing,regular
1155389787,highway,street_lamp,regular
1155389810,source,bing,regular
1155389810,highway,street_lamp,regular
1155389818,source,bing,regular
1155389818,highway,street_lamp,regular
1155389832,source,bing,regular
1155389832,highway,street_lamp,regular
1155389841,amenity,waste_basket,regular
1155389862,source,bing,regular
1155389862,amenity,bench,regular
1155389862,backrest,yes,regular
1155389862,material,wood,regular
1155389864,ref,358,regular
1155389864,name,Les Champs Pierreux,regular
1155389864,bench,yes,regular
1155389864,highway,bus_stop,regular
1155389864,shelter,yes,regular
1155389864,tactile_paving,yes,regular
1155389870,source,bing,regular
1155389870,highway,street_lamp,regular
1155389883,man_made,surveillance,regular
1155389883,surveillance,outdoor,regular
1155389928,source,bing,regular
1155389928,highway,street_lamp,regular
1155389948,source,bing,regular
1155389948,highway,street_lamp,regular
1155389953,man_made,surveillance,regular
1155389953,surveillance,outdoor,regular
1155389981,man_made,surveillance,regular
1155389981,surveillance,outdoor,regular
1155390015,source,bing,regular
1155390015,highway,street_lamp,regular
1155390037,name,Nanterre Ville,regular
1155390037,bicycle,yes,regular
1155390037,railway,subway_entrance,regular
1155390037,wheelchair,yes,regular
1155390061,source,bing,regular
1155390061,highway,street_lamp,regular
1155390076,amenity,vending_machine,regular
1155390076,vending,parking_tickets,regular
1155390076,debit_cards,yes,payment
1155390076,credit_cards,yes,payment
1155390127,source,bing,regular
1155390127,highway,street_lamp,regular
1155390134,source,bing,regular
1155390134,highway,street_lamp,regular
1155390153,amenity,recycling,regular
1155390153,glass,yes,recycling
1155390163,amenity,waste_basket,regular
1155390188,source,bing,regular
1155390188,amenity,bench,regular
1155390188,backrest,yes,regular
1155390188,material,wood,regular
1155390199,source,bing,regular
1155390199,highway,street_lamp,regular
1155390218,amenity,waste_basket,regular
1155390261,source,bing,regular
1155390261,highway,street_lamp,regular
1155390271,man_made,surveillance,regular
1155390271,surveillance,outdoor,regular
1155390307,name,Nanterre Ville,regular
1155390307,bicycle,yes,regular
1155390307,railway,subway_entrance,regular
1155390307,wheelchair,yes,regular
1155390316,source,bing,regular
1155390316,highway,street_lamp,regular
1155390331,ref,358,regular
1155390331,name,Les Champs Pierreux,regular
1155390331,bench,yes,regular
1155390331,highway,bus_stop,regular
1155390331,shelter,yes,regular
1155390331,tactile_paving,yes,regular
1155390350,source,bing,regular
1155390350,highway,street_lamp,regular
1155390365,name,Nanterre Ville,regular
